age,education.num,capital.gain_log,capital.loss_log,hours.per.week,net_capital_log,work_intensity,is_full_time,has_capital_gain,has_capital_loss,sex_encoded,country_freq_encoded,income_encoded
61.0,9.0,0.0,7.62657020629066,20.0,0.0,0.5,0,0,1,1,0.9137618623506649,0
43.0,7.0,0.0,7.622174594817622,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
35.0,10.0,0.0,7.622174594817622,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
46.0,10.0,0.0,7.622174594817622,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,0
38.0,9.0,0.0,7.622174594817622,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
42.0,9.0,0.0,7.622174594817622,48.0,0.0,1.2,1,0,1,1,0.9137618623506649,0
34.0,12.0,0.0,7.622174594817622,10.0,0.0,0.25,0,0,1,1,0.9137618623506649,0
29.0,4.0,0.0,7.622174594817622,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
32.0,7.0,0.0,7.622174594817622,30.0,0.0,0.75,0,0,1,1,0.9137618623506649,0
60.0,9.0,0.0,7.622174594817622,34.0,0.0,0.85,0,0,1,1,0.9137618623506649,0
49.0,9.0,0.0,7.602401335665818,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
53.0,9.0,0.0,7.602401335665818,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,0
56.0,4.0,0.0,7.602401335665818,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
48.0,7.0,0.0,7.602401335665818,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
32.0,13.0,0.0,7.602401335665818,40.0,0.0,1.0,1,0,1,1,0.0013205982617241485,0
42.0,9.0,0.0,7.602401335665818,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
32.0,12.0,0.0,7.602401335665818,42.0,0.0,1.05,1,0,1,1,0.9137618623506649,0
28.0,12.0,0.0,7.602401335665818,40.0,0.0,1.0,1,0,1,1,0.002764042873376125,0
26.0,11.0,0.0,7.602401335665818,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
59.0,13.0,0.0,7.602401335665818,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,0
47.0,13.0,0.0,7.602401335665818,30.0,0.0,0.75,0,0,1,1,0.9137618623506649,0
26.0,13.0,0.0,7.602401335665818,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
41.0,9.0,0.0,7.602401335665818,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,0
36.0,9.0,0.0,7.602401335665818,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,0
45.0,13.0,0.0,7.602401335665818,55.0,0.0,1.375,1,0,1,1,0.9137618623506649,0
30.0,12.0,0.0,7.602401335665818,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
36.0,9.0,0.0,7.602401335665818,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
34.0,9.0,0.0,7.602401335665818,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
53.0,9.0,0.0,7.602401335665818,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
51.0,9.0,0.0,7.602401335665818,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,0
47.0,16.0,0.0,7.602401335665818,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,0
19.0,9.0,0.0,7.601901959875166,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
30.0,9.0,0.0,7.601901959875166,42.0,0.0,1.05,1,0,1,1,0.9137618623506649,0
20.0,9.0,0.0,7.601901959875166,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
42.0,14.0,0.0,7.601901959875166,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,0
31.0,7.0,0.0,7.601901959875166,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
33.0,13.0,0.0,7.601901959875166,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
25.0,12.0,0.0,7.601901959875166,30.0,0.0,0.75,0,0,1,0,0.9137618623506649,0
20.0,9.0,0.0,7.601901959875166,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
23.0,9.0,0.0,7.601901959875166,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
55.0,9.0,0.0,7.601901959875166,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,0
41.0,10.0,0.0,7.601901959875166,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,0
54.0,9.0,0.0,7.601901959875166,35.0,0.0,0.875,1,0,1,1,0.9137618623506649,0
25.0,9.0,0.0,7.601901959875166,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,0
19.0,10.0,0.0,7.601901959875166,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,0
24.0,9.0,0.0,7.601901959875166,37.0,0.0,0.925,1,0,1,0,0.9137618623506649,0
56.0,13.0,0.0,7.601901959875166,65.0,0.0,1.625,1,0,1,1,0.9137618623506649,0
21.0,10.0,0.0,7.601901959875166,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,0
34.0,9.0,0.0,7.601901959875166,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
19.0,9.0,0.0,7.601901959875166,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
21.0,10.0,0.0,7.601901959875166,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,0
48.0,9.0,0.0,7.601901959875166,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,0
34.0,13.0,0.0,7.601901959875166,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
31.0,9.0,0.0,7.601901959875166,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
36.0,9.0,0.0,7.601901959875166,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,0
27.0,9.0,0.0,7.591357046698551,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
27.0,10.0,0.0,7.591357046698551,40.0,0.0,1.0,1,0,1,1,0.006080894321427475,0
35.0,13.0,0.0,7.591357046698551,65.0,0.0,1.625,1,0,1,0,0.9137618623506649,0
31.0,13.0,0.0,7.591357046698551,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,0
27.0,9.0,0.0,7.591357046698551,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
28.0,12.0,0.0,7.591357046698551,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,0
42.0,9.0,0.0,7.591357046698551,46.0,0.0,1.15,1,0,1,1,0.9137618623506649,0
44.0,10.0,0.0,7.591357046698551,45.0,0.0,1.125,1,0,1,1,0.002764042873376125,0
41.0,13.0,0.0,7.591357046698551,56.0,0.0,1.4,1,0,1,1,0.9137618623506649,0
28.0,13.0,0.0,7.591357046698551,35.0,0.0,0.875,1,0,1,0,0.9137618623506649,0
41.0,9.0,0.0,7.591357046698551,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,0
35.0,6.0,0.0,7.591357046698551,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,0
58.0,14.0,0.0,7.591357046698551,45.0,0.0,1.125,1,0,1,0,0.9137618623506649,0
40.0,9.0,0.0,7.591357046698551,48.0,0.0,1.2,1,0,1,1,0.9137618623506649,0
31.0,11.0,0.0,7.591357046698551,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,0
30.0,9.0,0.0,7.591357046698551,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,0
32.0,10.0,0.0,7.591357046698551,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
25.0,10.0,0.0,7.591357046698551,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
34.0,9.0,0.0,7.591357046698551,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
56.0,10.0,0.0,7.591357046698551,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,0
45.0,9.0,0.0,7.591357046698551,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
50.0,9.0,0.0,7.591357046698551,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
27.0,6.0,0.0,7.591357046698551,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
51.0,10.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
40.0,12.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
41.0,14.0,0.0,7.589841512182657,65.0,0.0,1.625,1,0,1,1,0.9137618623506649,1
49.0,14.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,1
37.0,11.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
36.0,13.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,0,0.9137618623506649,1
35.0,15.0,0.0,7.589841512182657,80.0,0.0,2.0,1,0,1,1,0.9137618623506649,1
29.0,9.0,0.0,7.589841512182657,25.0,0.0,0.625,0,0,1,0,0.9137618623506649,1
50.0,13.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,1
46.0,13.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
44.0,9.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,1
42.0,14.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
38.0,15.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
45.0,13.0,0.0,7.589841512182657,55.0,0.0,1.375,1,0,1,1,0.9137618623506649,1
43.0,14.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
47.0,15.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
58.0,15.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
48.0,15.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
42.0,13.0,0.0,7.589841512182657,48.0,0.0,1.2,1,0,1,1,0.9137618623506649,1
55.0,14.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
51.0,6.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
32.0,14.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
45.0,13.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
56.0,14.0,0.0,7.589841512182657,44.0,0.0,1.1,1,0,1,1,0.9137618623506649,1
38.0,14.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
45.0,11.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
49.0,14.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,1
36.0,9.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
49.0,14.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
30.0,16.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.002303369061146771,1
42.0,15.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
55.0,14.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
34.0,13.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,1
54.0,16.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
42.0,13.0,0.0,7.589841512182657,70.0,0.0,1.75,1,0,1,1,0.9137618623506649,1
25.0,13.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
55.0,9.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,1
58.0,14.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
62.0,9.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
43.0,15.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
57.0,14.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,1
42.0,16.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
63.0,13.0,0.0,7.589841512182657,32.0,0.0,0.8,0,0,1,1,0.002303369061146771,1
47.0,15.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
37.0,13.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
40.0,13.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
43.0,13.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
43.0,15.0,0.0,7.589841512182657,70.0,0.0,1.75,1,0,1,1,0.9137618623506649,1
41.0,15.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
32.0,15.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
47.0,13.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
39.0,10.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
53.0,10.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
34.0,13.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,1
36.0,13.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
47.0,14.0,0.0,7.589841512182657,41.0,0.0,1.025,1,0,1,1,0.9137618623506649,1
52.0,11.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,1
40.0,15.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
42.0,13.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
51.0,14.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
55.0,14.0,0.0,7.589841512182657,20.0,0.0,0.5,0,0,1,1,0.9137618623506649,1
38.0,9.0,0.0,7.589841512182657,99.0,0.0,2.475,1,0,1,1,0.9137618623506649,1
52.0,10.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
60.0,9.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
55.0,11.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.004207487485028101,1
47.0,14.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
46.0,14.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
35.0,14.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,1
59.0,13.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
57.0,14.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,1
46.0,10.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
46.0,14.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
52.0,9.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
45.0,16.0,0.0,7.589841512182657,30.0,0.0,0.75,0,0,1,0,0.9137618623506649,1
37.0,13.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
46.0,14.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,1
44.0,13.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
45.0,11.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
43.0,9.0,0.0,7.589841512182657,52.0,0.0,1.3,1,0,1,1,0.9137618623506649,1
54.0,14.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
50.0,14.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
51.0,13.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
45.0,13.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
36.0,14.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
27.0,13.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
36.0,13.0,0.0,7.589841512182657,35.0,0.0,0.875,1,0,1,1,0.9137618623506649,1
53.0,14.0,0.0,7.589841512182657,55.0,0.0,1.375,1,0,1,1,0.9137618623506649,1
51.0,14.0,0.0,7.589841512182657,35.0,0.0,0.875,1,0,1,1,0.9137618623506649,1
28.0,13.0,0.0,7.589841512182657,24.0,0.0,0.6,0,0,1,0,0.9137618623506649,1
47.0,10.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
45.0,13.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
45.0,14.0,0.0,7.589841512182657,35.0,0.0,0.875,1,0,1,0,0.9137618623506649,1
39.0,15.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
39.0,13.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
55.0,14.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
62.0,10.0,0.0,7.589841512182657,98.0,0.0,2.45,1,0,1,1,0.9137618623506649,1
49.0,13.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.0024569269985565555,1
53.0,14.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
31.0,14.0,0.0,7.589841512182657,48.0,0.0,1.2,1,0,1,1,0.9137618623506649,1
42.0,9.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.0022419458861828567,1
39.0,13.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.006080894321427475,1
60.0,13.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,1
26.0,15.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
37.0,14.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
45.0,13.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
37.0,12.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,1
32.0,13.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,1
39.0,9.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
58.0,6.0,0.0,7.589841512182657,35.0,0.0,0.875,1,0,1,0,0.9137618623506649,1
45.0,14.0,0.0,7.589841512182657,43.0,0.0,1.075,1,0,1,1,0.9137618623506649,1
41.0,13.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,1
36.0,9.0,0.0,7.589841512182657,65.0,0.0,1.625,1,0,1,1,0.9137618623506649,1
51.0,14.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
39.0,10.0,0.0,7.589841512182657,62.0,0.0,1.55,1,0,1,1,0.9137618623506649,1
56.0,15.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
53.0,9.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
40.0,11.0,0.0,7.589841512182657,15.0,0.0,0.375,0,0,1,0,0.9137618623506649,1
57.0,14.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
50.0,9.0,0.0,7.589841512182657,35.0,0.0,0.875,1,0,1,1,0.9137618623506649,1
34.0,15.0,0.0,7.589841512182657,55.0,0.0,1.375,1,0,1,1,0.9137618623506649,1
35.0,13.0,0.0,7.589841512182657,30.0,0.0,0.75,0,0,1,0,0.9137618623506649,1
30.0,9.0,0.0,7.589841512182657,15.0,0.0,0.375,0,0,1,1,0.9137618623506649,1
53.0,14.0,0.0,7.589841512182657,55.0,0.0,1.375,1,0,1,1,0.9137618623506649,1
31.0,16.0,0.0,7.589841512182657,70.0,0.0,1.75,1,0,1,1,0.9137618623506649,1
37.0,13.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
34.0,13.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
36.0,14.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
40.0,13.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
51.0,10.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
33.0,9.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,1
40.0,16.0,0.0,7.589841512182657,20.0,0.0,0.5,0,0,1,0,0.9137618623506649,1
50.0,4.0,0.0,7.589841512182657,63.0,0.0,1.575,1,0,1,1,0.9137618623506649,1
46.0,14.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
54.0,16.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
39.0,14.0,0.0,7.589841512182657,24.0,0.0,0.6,0,0,1,0,0.9137618623506649,1
54.0,10.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
31.0,16.0,0.0,7.589841512182657,99.0,0.0,2.475,1,0,1,1,0.9137618623506649,1
51.0,14.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
55.0,16.0,0.0,7.589841512182657,55.0,0.0,1.375,1,0,1,1,0.9137618623506649,1
36.0,14.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.0019041184238813304,1
41.0,13.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.001566290961579804,1
56.0,10.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,0,0.9137618623506649,1
38.0,13.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
47.0,9.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,1
39.0,14.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,1
59.0,13.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
54.0,16.0,0.0,7.589841512182657,43.0,0.0,1.075,1,0,1,1,0.9137618623506649,1
54.0,13.0,0.0,7.589841512182657,35.0,0.0,0.875,1,0,1,0,0.9137618623506649,1
31.0,13.0,0.0,7.589841512182657,55.0,0.0,1.375,1,0,1,1,0.9137618623506649,1
59.0,10.0,0.0,7.589841512182657,48.0,0.0,1.2,1,0,1,1,0.9137618623506649,1
46.0,14.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
57.0,16.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.004207487485028101,1
36.0,14.0,0.0,7.589841512182657,44.0,0.0,1.1,1,0,1,0,0.9137618623506649,1
44.0,13.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
33.0,15.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
54.0,10.0,0.0,7.589841512182657,18.0,0.0,0.45,0,0,1,1,0.9137618623506649,1
55.0,14.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
36.0,14.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
49.0,15.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,0,0.9137618623506649,1
41.0,15.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
40.0,16.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.0006142317496391389,1
43.0,13.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
39.0,14.0,0.0,7.589841512182657,20.0,0.0,0.5,0,0,1,0,0.9137618623506649,1
26.0,13.0,0.0,7.589841512182657,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,1
48.0,15.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,1
43.0,13.0,0.0,7.589841512182657,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
42.0,13.0,0.0,7.589841512182657,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
36.0,13.0,0.0,7.589841512182657,45.0,0.0,1.125,1,0,1,1,0.9137618623506649,1
39.0,14.0,0.0,7.5883236773352225,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
21.0,10.0,0.0,7.5883236773352225,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
23.0,10.0,0.0,7.5883236773352225,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,0
47.0,9.0,0.0,7.5883236773352225,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,0
30.0,9.0,0.0,7.5883236773352225,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,0
35.0,10.0,0.0,7.5883236773352225,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
26.0,10.0,0.0,7.5883236773352225,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,0
26.0,13.0,0.0,7.5883236773352225,55.0,0.0,1.375,1,0,1,1,0.9137618623506649,0
41.0,14.0,0.0,7.5883236773352225,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
30.0,10.0,0.0,7.5883236773352225,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
28.0,9.0,0.0,7.5883236773352225,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
56.0,9.0,0.0,7.5883236773352225,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,0
35.0,9.0,0.0,7.5883236773352225,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
34.0,11.0,0.0,7.5883236773352225,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,0
29.0,9.0,0.0,7.5883236773352225,35.0,0.0,0.875,1,0,1,1,0.9137618623506649,0
23.0,12.0,0.0,7.5883236773352225,20.0,0.0,0.5,0,0,1,0,0.9137618623506649,0
24.0,9.0,0.0,7.5883236773352225,40.0,0.0,1.0,1,0,1,0,0.9137618623506649,0
62.0,10.0,0.0,7.5883236773352225,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,0
77.0,10.0,0.0,7.573017256052546,1.0,0.0,0.025,0,0,1,0,0.9137618623506649,0
47.0,15.0,0.0,7.551186867296149,60.0,0.0,1.5,1,0,1,0,0.00039925063726544026,1
48.0,16.0,0.0,7.551186867296149,60.0,0.0,1.5,1,0,1,1,0.9137618623506649,1
42.0,15.0,0.0,7.551186867296149,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
31.0,14.0,0.0,7.551186867296149,40.0,0.0,1.0,1,0,1,1,0.9137618623506649,1
43.0,13.0,0.0,7.551186867296149,40.0,0.0,1.0,1,0,1,1,0.002764042873376125,1
50.0,16.0,0.0,7.551186867296149,65.0,0.0,1.625,1,0,1,1,0.9137618623506649,1
36.0,13.0,0.0,7.551186867296149,50.0,0.0,1.25,1,0,1,1,0.9137618623506649,1
