age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,net_capital,has_capital_gain,has_capital_loss,work_intensity,is_full_time
36.0,Private,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,2258.0,70.0,United-States,<=50K,-2258.0,0,1,1.75,1
44.0,Federal-gov,13.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,2258.0,40.0,United-States,>50K,-2258.0,0,1,1.0,1
49.0,State-gov,16.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,2258.0,50.0,United-States,>50K,-2258.0,0,1,1.25,1
44.0,Self-emp-inc,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,2258.0,60.0,United-States,<=50K,-2258.0,0,1,1.5,1
55.0,Private,10.0,Widowed,Farming-fishing,Not-in-family,White,Male,0.0,2258.0,62.0,United-States,>50K,-2258.0,0,1,1.55,1
45.0,Private,9.0,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,2258.0,44.0,United-States,>50K,-2258.0,0,1,1.1,1
48.0,Private,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,2258.0,40.0,United-States,>50K,-2258.0,0,1,1.0,1
31.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2246.0,45.0,United-States,>50K,-2246.0,0,1,1.125,1
55.0,Local-gov,9.0,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0.0,2246.0,40.0,United-States,>50K,-2246.0,0,1,1.0,1
70.0,Self-emp-not-inc,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2246.0,40.0,United-States,>50K,-2246.0,0,1,1.0,1
70.0,Self-emp-not-inc,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2246.0,8.0,United-States,>50K,-2246.0,0,1,0.2,0
73.0,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2246.0,40.0,United-States,>50K,-2246.0,0,1,1.0,1
72.0,Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2246.0,28.0,United-States,>50K,-2246.0,0,1,0.7,0
31.0,Private,9.0,Separated,Machine-op-inspct,Unmarried,White,Female,0.0,2238.0,40.0,United-States,<=50K,-2238.0,0,1,1.0,1
28.0,Private,6.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,2238.0,35.0,United-States,<=50K,-2238.0,0,1,0.875,1
23.0,Self-emp-not-inc,13.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,2231.0,40.0,United-States,>50K,-2231.0,0,1,1.0,1
49.0,Local-gov,5.0,Widowed,Handlers-cleaners,Unmarried,White,Male,0.0,2231.0,40.0,United-States,>50K,-2231.0,0,1,1.0,1
27.0,Local-gov,10.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,2231.0,40.0,United-States,>50K,-2231.0,0,1,1.0,1
90.0,Private,9.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,2206.0,40.0,United-States,<=50K,-2206.0,0,1,1.0,1
68.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,2206.0,30.0,United-States,<=50K,-2206.0,0,1,0.75,0
65.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,2206.0,59.0,Canada,<=50K,-2206.0,0,1,1.475,1
65.0,Private,9.0,Widowed,Prof-specialty,Unmarried,White,Female,0.0,2206.0,10.0,United-States,<=50K,-2206.0,0,1,0.25,0
67.0,Private,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,2206.0,5.0,United-States,<=50K,-2206.0,0,1,0.125,0
66.0,Local-gov,13.0,Widowed,Prof-specialty,Not-in-family,Black,Female,0.0,2206.0,25.0,United-States,<=50K,-2206.0,0,1,0.625,0
24.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,2205.0,24.0,United-States,<=50K,-2205.0,0,1,0.6,0
44.0,Self-emp-not-inc,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,2205.0,35.0,United-States,<=50K,-2205.0,0,1,0.875,1
35.0,Private,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,2205.0,40.0,United-States,<=50K,-2205.0,0,1,1.0,1
20.0,Private,12.0,Never-married,Other-service,Own-child,White,Female,0.0,2205.0,18.0,United-States,<=50K,-2205.0,0,1,0.45,0
38.0,Private,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,2205.0,40.0,United-States,<=50K,-2205.0,0,1,1.0,1
39.0,Private,10.0,Never-married,Other-service,Own-child,Black,Female,0.0,2205.0,40.0,United-States,<=50K,-2205.0,0,1,1.0,1
32.0,Private,10.0,Never-married,Machine-op-inspct,Other-relative,White,Female,0.0,2205.0,40.0,Holand-Netherlands,<=50K,-2205.0,0,1,1.0,1
42.0,Private,4.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,2205.0,40.0,United-States,<=50K,-2205.0,0,1,1.0,1
63.0,Private,9.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,2205.0,40.0,United-States,<=50K,-2205.0,0,1,1.0,1
42.0,Self-emp-inc,14.0,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0.0,2201.0,60.0,India,>50K,-2201.0,0,1,1.5,1
64.0,Private,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2179.0,40.0,United-States,<=50K,-2179.0,0,1,1.0,1
28.0,Private,4.0,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0.0,2179.0,40.0,Puerto-Rico,<=50K,-2179.0,0,1,1.0,1
41.0,Self-emp-inc,11.0,Married-civ-spouse,Sales,Husband,Other,Male,0.0,2179.0,84.0,Mexico,<=50K,-2179.0,0,1,2.1,1
41.0,Self-emp-not-inc,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2179.0,40.0,United-States,<=50K,-2179.0,0,1,1.0,1
58.0,Self-emp-not-inc,2.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2179.0,18.0,United-States,<=50K,-2179.0,0,1,0.45,0
59.0,State-gov,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2179.0,40.0,United-States,<=50K,-2179.0,0,1,1.0,1
34.0,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,0.0,2179.0,12.0,United-States,<=50K,-2179.0,0,1,0.3,0
45.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2179.0,45.0,United-States,<=50K,-2179.0,0,1,1.125,1
29.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,2179.0,40.0,United-States,<=50K,-2179.0,0,1,1.0,1
47.0,Private,6.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2179.0,52.0,United-States,<=50K,-2179.0,0,1,1.3,1
40.0,Private,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,2179.0,40.0,United-States,<=50K,-2179.0,0,1,1.0,1
47.0,Self-emp-not-inc,3.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2179.0,50.0,Mexico,<=50K,-2179.0,0,1,1.25,1
63.0,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2179.0,45.0,United-States,<=50K,-2179.0,0,1,1.125,1
41.0,Self-emp-not-inc,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,2179.0,40.0,United-States,<=50K,-2179.0,0,1,1.0,1
34.0,Private,10.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,2179.0,40.0,United-States,<=50K,-2179.0,0,1,1.0,1
66.0,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2174.0,40.0,United-States,>50K,-2174.0,0,1,1.0,1
65.0,Self-emp-not-inc,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2174.0,10.0,United-States,>50K,-2174.0,0,1,0.25,0
70.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,2174.0,40.0,United-States,>50K,-2174.0,0,1,1.0,1
75.0,Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2174.0,50.0,United-States,>50K,-2174.0,0,1,1.25,1
65.0,State-gov,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,2174.0,40.0,United-States,>50K,-2174.0,0,1,1.0,1
65.0,Federal-gov,10.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,2174.0,40.0,United-States,>50K,-2174.0,0,1,1.0,1
73.0,Private,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2174.0,50.0,United-States,>50K,-2174.0,0,1,1.25,1
60.0,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,2163.0,25.0,South,<=50K,-2163.0,0,1,0.625,0
68.0,Self-emp-not-inc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2149.0,40.0,United-States,<=50K,-2149.0,0,1,1.0,1
74.0,Self-emp-not-inc,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2149.0,20.0,United-States,<=50K,-2149.0,0,1,0.5,0
43.0,Private,3.0,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0.0,2129.0,72.0,United-States,<=50K,-2129.0,0,1,1.8,1
19.0,Self-emp-not-inc,7.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,2129.0,55.0,United-States,<=50K,-2129.0,0,1,1.375,1
37.0,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2129.0,40.0,United-States,<=50K,-2129.0,0,1,1.0,1
45.0,Federal-gov,12.0,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,0.0,2080.0,40.0,Philippines,<=50K,-2080.0,0,1,1.0,1
64.0,Private,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,2057.0,60.0,China,<=50K,-2057.0,0,1,1.5,1
30.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2057.0,40.0,United-States,<=50K,-2057.0,0,1,1.0,1
51.0,Self-emp-not-inc,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,2057.0,60.0,Canada,<=50K,-2057.0,0,1,1.5,1
35.0,Private,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2057.0,40.0,United-States,<=50K,-2057.0,0,1,1.0,1
29.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,2057.0,20.0,United-States,<=50K,-2057.0,0,1,0.5,0
34.0,Private,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,2057.0,40.0,United-States,<=50K,-2057.0,0,1,1.0,1
41.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2051.0,60.0,United-States,<=50K,-2051.0,0,1,1.5,1
35.0,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2051.0,45.0,United-States,<=50K,-2051.0,0,1,1.125,1
26.0,Private,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,2051.0,40.0,United-States,<=50K,-2051.0,0,1,1.0,1
54.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2051.0,50.0,United-States,<=50K,-2051.0,0,1,1.25,1
52.0,Local-gov,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2051.0,40.0,United-States,<=50K,-2051.0,0,1,1.0,1
50.0,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,2051.0,20.0,United-States,<=50K,-2051.0,0,1,0.5,0
31.0,Private,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,2051.0,40.0,United-States,<=50K,-2051.0,0,1,1.0,1
38.0,Federal-gov,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2051.0,40.0,United-States,<=50K,-2051.0,0,1,1.0,1
30.0,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2051.0,40.0,United-States,<=50K,-2051.0,0,1,1.0,1
34.0,Local-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2051.0,40.0,United-States,<=50K,-2051.0,0,1,1.0,1
31.0,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2051.0,57.0,United-States,<=50K,-2051.0,0,1,1.425,1
52.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,2051.0,38.0,United-States,<=50K,-2051.0,0,1,0.95,1
54.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2051.0,40.0,United-States,<=50K,-2051.0,0,1,1.0,1
38.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2051.0,44.0,United-States,<=50K,-2051.0,0,1,1.1,1
39.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,2051.0,40.0,United-States,<=50K,-2051.0,0,1,1.0,1
29.0,Private,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,2051.0,40.0,United-States,<=50K,-2051.0,0,1,1.0,1
45.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2051.0,40.0,United-States,<=50K,-2051.0,0,1,1.0,1
34.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2051.0,55.0,United-States,<=50K,-2051.0,0,1,1.375,1
38.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2051.0,40.0,Poland,<=50K,-2051.0,0,1,1.0,1
39.0,Private,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2051.0,40.0,United-States,<=50K,-2051.0,0,1,1.0,1
61.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2051.0,20.0,United-States,<=50K,-2051.0,0,1,0.5,0
43.0,Private,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2042.0,40.0,United-States,<=50K,-2042.0,0,1,1.0,1
35.0,Private,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,2042.0,40.0,United-States,<=50K,-2042.0,0,1,1.0,1
46.0,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2042.0,50.0,United-States,<=50K,-2042.0,0,1,1.25,1
38.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,2042.0,40.0,United-States,<=50K,-2042.0,0,1,1.0,1
42.0,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2042.0,48.0,United-States,<=50K,-2042.0,0,1,1.2,1
34.0,Private,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,2042.0,10.0,United-States,<=50K,-2042.0,0,1,0.25,0
29.0,Private,4.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,2042.0,40.0,United-States,<=50K,-2042.0,0,1,1.0,1
32.0,Private,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2042.0,30.0,United-States,<=50K,-2042.0,0,1,0.75,0
60.0,Private,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,2042.0,34.0,United-States,<=50K,-2042.0,0,1,0.85,0
49.0,Local-gov,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2002.0,40.0,United-States,<=50K,-2002.0,0,1,1.0,1
53.0,Local-gov,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,2002.0,45.0,United-States,<=50K,-2002.0,0,1,1.125,1
56.0,Private,4.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,2002.0,40.0,United-States,<=50K,-2002.0,0,1,1.0,1
48.0,Private,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2002.0,40.0,United-States,<=50K,-2002.0,0,1,1.0,1
32.0,Federal-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,2002.0,40.0,Iran,<=50K,-2002.0,0,1,1.0,1
42.0,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2002.0,40.0,United-States,<=50K,-2002.0,0,1,1.0,1
32.0,Private,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2002.0,42.0,United-States,<=50K,-2002.0,0,1,1.05,1
28.0,Local-gov,12.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,2002.0,40.0,England,<=50K,-2002.0,0,1,1.0,1
26.0,Private,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2002.0,40.0,United-States,<=50K,-2002.0,0,1,1.0,1
59.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2002.0,50.0,United-States,<=50K,-2002.0,0,1,1.25,1
47.0,Self-emp-not-inc,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2002.0,30.0,United-States,<=50K,-2002.0,0,1,0.75,0
26.0,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2002.0,40.0,United-States,<=50K,-2002.0,0,1,1.0,1
41.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2002.0,60.0,United-States,<=50K,-2002.0,0,1,1.5,1
36.0,Private,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,0.0,2002.0,40.0,United-States,<=50K,-2002.0,0,1,1.0,1
45.0,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2002.0,55.0,United-States,<=50K,-2002.0,0,1,1.375,1
30.0,Private,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2002.0,40.0,United-States,<=50K,-2002.0,0,1,1.0,1
36.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2002.0,40.0,United-States,<=50K,-2002.0,0,1,1.0,1
34.0,Self-emp-inc,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2002.0,40.0,United-States,<=50K,-2002.0,0,1,1.0,1
53.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2002.0,40.0,United-States,<=50K,-2002.0,0,1,1.0,1
51.0,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2002.0,45.0,United-States,<=50K,-2002.0,0,1,1.125,1
47.0,Self-emp-not-inc,16.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2002.0,45.0,United-States,<=50K,-2002.0,0,1,1.125,1
19.0,Private,9.0,Never-married,Prof-specialty,Unmarried,White,Male,0.0,2001.0,40.0,United-States,<=50K,-2001.0,0,1,1.0,1
30.0,Private,9.0,Never-married,Adm-clerical,Unmarried,White,Male,0.0,2001.0,42.0,United-States,<=50K,-2001.0,0,1,1.05,1
20.0,Private,9.0,Never-married,Other-service,Unmarried,White,Male,0.0,2001.0,40.0,United-States,<=50K,-2001.0,0,1,1.0,1
42.0,Federal-gov,14.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,2001.0,60.0,United-States,<=50K,-2001.0,0,1,1.5,1
31.0,Private,7.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,2001.0,40.0,United-States,<=50K,-2001.0,0,1,1.0,1
33.0,Private,13.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,2001.0,40.0,United-States,<=50K,-2001.0,0,1,1.0,1
25.0,Private,12.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,2001.0,30.0,United-States,<=50K,-2001.0,0,1,0.75,0
20.0,Private,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,2001.0,40.0,United-States,<=50K,-2001.0,0,1,1.0,1
23.0,Private,9.0,Never-married,Adm-clerical,Own-child,Black,Male,0.0,2001.0,40.0,United-States,<=50K,-2001.0,0,1,1.0,1
55.0,Private,9.0,Separated,Prof-specialty,Not-in-family,Black,Female,0.0,2001.0,40.0,United-States,<=50K,-2001.0,0,1,1.0,1
41.0,Self-emp-not-inc,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,2001.0,50.0,United-States,<=50K,-2001.0,0,1,1.25,1
54.0,Self-emp-not-inc,9.0,Widowed,Craft-repair,Not-in-family,White,Male,0.0,2001.0,35.0,United-States,<=50K,-2001.0,0,1,0.875,1
25.0,Private,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,2001.0,50.0,United-States,<=50K,-2001.0,0,1,1.25,1
19.0,Private,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,2001.0,40.0,United-States,<=50K,-2001.0,0,1,1.0,1
24.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,2001.0,37.0,United-States,<=50K,-2001.0,0,1,0.925,1
56.0,Federal-gov,13.0,Never-married,Transport-moving,Not-in-family,Black,Male,0.0,2001.0,65.0,United-States,<=50K,-2001.0,0,1,1.625,1
21.0,Local-gov,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,2001.0,40.0,United-States,<=50K,-2001.0,0,1,1.0,1
34.0,Private,9.0,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0.0,2001.0,40.0,United-States,<=50K,-2001.0,0,1,1.0,1
19.0,Private,9.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,2001.0,40.0,United-States,<=50K,-2001.0,0,1,1.0,1
21.0,Private,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,2001.0,45.0,United-States,<=50K,-2001.0,0,1,1.125,1
48.0,Private,9.0,Separated,Adm-clerical,Not-in-family,White,Female,0.0,2001.0,40.0,United-States,<=50K,-2001.0,0,1,1.0,1
34.0,Private,13.0,Never-married,Other-service,Not-in-family,White,Male,0.0,2001.0,40.0,United-States,<=50K,-2001.0,0,1,1.0,1
31.0,Private,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,2001.0,40.0,United-States,<=50K,-2001.0,0,1,1.0,1
36.0,Private,9.0,Never-married,Other-service,Not-in-family,Black,Female,0.0,2001.0,40.0,United-States,<=50K,-2001.0,0,1,1.0,1
27.0,Private,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,1980.0,40.0,United-States,<=50K,-1980.0,0,1,1.0,1
27.0,Private,10.0,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0.0,1980.0,40.0,Philippines,<=50K,-1980.0,0,1,1.0,1
35.0,Private,13.0,Divorced,Sales,Not-in-family,White,Female,0.0,1980.0,65.0,United-States,<=50K,-1980.0,0,1,1.625,1
31.0,Self-emp-not-inc,13.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0.0,1980.0,60.0,United-States,<=50K,-1980.0,0,1,1.5,1
27.0,Federal-gov,9.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,1980.0,40.0,United-States,<=50K,-1980.0,0,1,1.0,1
28.0,Local-gov,12.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,1980.0,40.0,United-States,<=50K,-1980.0,0,1,1.0,1
42.0,Private,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,1980.0,46.0,United-States,<=50K,-1980.0,0,1,1.15,1
44.0,Private,10.0,Separated,Exec-managerial,Not-in-family,White,Male,0.0,1980.0,45.0,England,<=50K,-1980.0,0,1,1.125,1
41.0,Private,13.0,Divorced,Sales,Not-in-family,White,Male,0.0,1980.0,56.0,United-States,<=50K,-1980.0,0,1,1.4,1
28.0,Private,13.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,1980.0,35.0,United-States,<=50K,-1980.0,0,1,0.875,1
41.0,Federal-gov,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,1980.0,40.0,United-States,<=50K,-1980.0,0,1,1.0,1
35.0,Private,6.0,Widowed,Other-service,Not-in-family,Black,Female,0.0,1980.0,40.0,United-States,<=50K,-1980.0,0,1,1.0,1
58.0,Private,14.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,1980.0,45.0,United-States,<=50K,-1980.0,0,1,1.125,1
40.0,Private,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,1980.0,48.0,United-States,<=50K,-1980.0,0,1,1.2,1
31.0,Private,11.0,Never-married,Transport-moving,Own-child,White,Male,0.0,1980.0,60.0,United-States,<=50K,-1980.0,0,1,1.5,1
30.0,Private,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,1980.0,40.0,United-States,<=50K,-1980.0,0,1,1.0,1
32.0,Private,10.0,Separated,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0.0,1980.0,40.0,United-States,<=50K,-1980.0,0,1,1.0,1
25.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,1980.0,40.0,United-States,<=50K,-1980.0,0,1,1.0,1
34.0,Private,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,1980.0,40.0,United-States,<=50K,-1980.0,0,1,1.0,1
56.0,Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,1980.0,40.0,United-States,<=50K,-1980.0,0,1,1.0,1
45.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Male,0.0,1980.0,40.0,United-States,<=50K,-1980.0,0,1,1.0,1
50.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,1980.0,40.0,United-States,<=50K,-1980.0,0,1,1.0,1
27.0,Private,6.0,Never-married,Sales,Other-relative,White,Male,0.0,1980.0,40.0,United-States,<=50K,-1980.0,0,1,1.0,1
51.0,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1977.0,40.0,United-States,>50K,-1977.0,0,1,1.0,1
40.0,Private,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1977.0,60.0,United-States,>50K,-1977.0,0,1,1.5,1
41.0,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,65.0,United-States,>50K,-1977.0,0,1,1.625,1
49.0,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,45.0,United-States,>50K,-1977.0,0,1,1.125,1
37.0,Private,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1977.0,40.0,United-States,>50K,-1977.0,0,1,1.0,1
36.0,Self-emp-inc,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,1977.0,45.0,United-States,>50K,-1977.0,0,1,1.125,1
35.0,Private,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,80.0,United-States,>50K,-1977.0,0,1,2.0,1
29.0,Self-emp-inc,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,1977.0,25.0,United-States,>50K,-1977.0,0,1,0.625,0
50.0,Private,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1977.0,40.0,United-States,>50K,-1977.0,0,1,1.0,1
46.0,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1977.0,40.0,United-States,>50K,-1977.0,0,1,1.0,1
